order_id,order_date,region,channel,product_category,product,quantity,unit_price,total_price,customer_id
ORD-01124,2025-09-25,NA,In-Store,Electronics,Smartphone,10,796.35,7963.50,CUST-0040
ORD-01125,2025-01-15,EU,Online,Home,Bed Linen,5,70.36,351.80,CUST-0203
ORD-01126,2025-06-06,APAC,Online,Books,Textbook,1,96.14,96.14,CUST-0228
ORD-01127,2025-06-28,NA,In-Store,Clothing,Sneakers,1,84.24,84.24,CUST-0018
ORD-01128,2025-06-22,LATAM,In-Store,Sports,Tennis Racket,5,122.37,611.85,CUST-0201
ORD-01129,2025-08-24,LATAM,Mobile,Books,Cookbook,3,30.04,90.12,CUST-0195
ORD-01130,2025-11-16,LATAM,In-Store,Sports,Dumbbells,6,74.53,447.18,CUST-0171
ORD-01131,2025-12-10,LATAM,Mobile,Clothing,Sneakers,6,96.17,577.02,CUST-0228
ORD-01132,2025-10-20,APAC,Mobile,Home,Coffee Maker,3,95.59,286.77,CUST-0162
ORD-01133,2025-11-13,NA,Mobile,Electronics,Smartwatch,2,290.47,580.94,CUST-0139
ORD-01134,2025-01-10,EU,Online,Books,Cookbook,8,30.02,240.16,CUST-0031
ORD-01135,2025-10-24,NA,Mobile,Home,Vacuum,4,241.76,967.04,CUST-0114
ORD-01136,2025-09-09,NA,In-Store,Books,Biography,7,24.64,172.48,CUST-0221
ORD-01137,2025-09-28,LATAM,In-Store,Sports,Dumbbells,7,72.86,510.02,CUST-0082
ORD-01138,2025-05-27,EU,In-Store,Electronics,Laptop,2,1215.04,2430.08,CUST-0037
ORD-01139,2025-12-14,NA,Mobile,Electronics,Headphones,5,204.42,1022.10,CUST-0044
ORD-01140,2025-06-02,NA,In-Store,Home,Vacuum,1,234.08,234.08,CUST-0100
ORD-01141,2025-03-03,EU,Online,Clothing,Sneakers,6,88.10,528.60,CUST-0014
ORD-01142,2025-09-16,NA,In-Store,Books,Children's Book,4,14.97,59.88,CUST-0099
ORD-01143,2025-02-03,NA,In-Store,Electronics,Smartphone,8,863.55,6908.40,CUST-0124
ORD-01144,2025-10-28,NA,Online,Clothing,T-Shirt,5,25.41,127.05,CUST-0173
ORD-01145,2025-08-17,EU,Online,Books,Cookbook,5,30.61,153.05,CUST-0022
ORD-01146,2025-10-03,LATAM,Mobile,Home,Lamp,3,48.81,146.43,CUST-0244
ORD-01147,2025-11-14,EU,Online,Sports,Yoga Mat,1,43.75,43.75,CUST-0075
ORD-01148,2025-12-15,APAC,Mobile,Electronics,Tablet,5,514.68,2573.40,CUST-0098
ORD-01149,2025-03-24,NA,In-Store,Clothing,Dress,9,102.78,925.02,CUST-0190
ORD-01150,2025-10-12,LATAM,Online,Electronics,Tablet,2,549.57,1099.14,CUST-0072
ORD-01151,2025-06-25,APAC,Mobile,Books,Children's Book,6,16.73,100.38,CUST-0163
ORD-01152,2025-06-14,EU,In-Store,Sports,Running Shoes,4,136.33,545.32,CUST-0088
ORD-01153,2025-03-10,NA,Mobile,Books,Biography,1,26.98,26.98,CUST-0166
ORD-01154,2025-07-31,LATAM,In-Store,Sports,Yoga Mat,1,42.07,42.07,CUST-0143
ORD-01155,2025-12-10,NA,In-Store,Books,Fiction Novel,2,18.21,36.42,CUST-0114
ORD-01156,2025-12-23,NA,In-Store,Sports,Tennis Racket,6,115.92,695.52,CUST-0003
ORD-01157,2025-01-11,APAC,Mobile,Home,Vacuum,8,187.62,1500.96,CUST-0195
ORD-01158,2025-11-17,EU,Online,Home,Vacuum,2,240.87,481.74,CUST-0078
ORD-01159,2025-12-27,EU,Online,Sports,Running Shoes,1,121.45,121.45,CUST-0181
ORD-01160,2025-10-19,LATAM,Online,Clothing,Sneakers,2,105.54,211.08,CUST-0129
ORD-01161,2025-11-05,EU,Online,Books,Cookbook,10,31.55,315.50,CUST-0145
ORD-01162,2025-10-19,EU,Mobile,Books,Cookbook,2,26.65,53.30,CUST-0220
ORD-01163,2025-12-21,APAC,Mobile,Home,Vacuum,1,252.47,252.47,CUST-0174
ORD-01164,2025-11-25,NA,In-Store,Books,Textbook,1,96.17,96.17,CUST-0173
ORD-01165,2025-09-23,LATAM,In-Store,Sports,Bicycle,5,576.23,2881.15,CUST-0120
ORD-01166,2025-08-04,LATAM,In-Store,Books,Fiction Novel,4,15.55,62.20,CUST-0137
ORD-01167,2025-10-20,NA,Mobile,Electronics,Tablet,4,475.21,1900.84,CUST-0207
ORD-01168,2025-04-11,APAC,In-Store,Clothing,Sneakers,2,106.88,213.76,CUST-0043
ORD-01169,2025-01-13,APAC,In-Store,Electronics,Laptop,1,1192.79,1192.79,CUST-0152
ORD-01170,2025-06-24,NA,In-Store,Clothing,T-Shirt,8,23.04,184.32,CUST-0214
ORD-01171,2025-11-14,NA,Mobile,Books,Cookbook,2,32.48,64.96,CUST-0113
ORD-01172,2025-02-01,NA,In-Store,Sports,Tennis Racket,2,105.08,210.16,CUST-0235
ORD-01173,2025-08-15,APAC,Mobile,Home,Coffee Maker,3,78.17,234.51,CUST-0015
ORD-01174,2025-10-14,APAC,In-Store,Sports,Yoga Mat,2,42.13,84.26,CUST-0014
ORD-01175,2025-04-30,NA,In-Store,Sports,Yoga Mat,10,43.02,430.20,CUST-0222
ORD-01176,2025-11-14,APAC,Mobile,Sports,Bicycle,7,724.09,5068.63,CUST-0026
ORD-01177,2025-04-09,NA,Online,Electronics,Tablet,9,474.23,4268.07,CUST-0028
ORD-01178,2025-04-10,EU,Mobile,Books,Fiction Novel,10,19.56,195.60,CUST-0232
ORD-01179,2025-11-14,EU,Online,Books,Biography,6,23.43,140.58,CUST-0114
ORD-01180,2025-10-27,APAC,In-Store,Clothing,T-Shirt,1,22.21,22.21,CUST-0112
ORD-01181,2025-06-08,APAC,In-Store,Books,Children's Book,3,13.41,40.23,CUST-0155
ORD-01182,2025-12-14,NA,Online,Home,Coffee Maker,9,92.33,830.97,CUST-0038
ORD-01183,2025-04-11,EU,Mobile,Books,Children's Book,1,14.65,14.65,CUST-0250
ORD-01184,2025-09-01,LATAM,Mobile,Clothing,T-Shirt,6,22.67,136.02,CUST-0178
ORD-01185,2025-11-12,LATAM,In-Store,Home,Lamp,10,51.25,512.50,CUST-0077
ORD-01186,2025-01-22,EU,Online,Clothing,T-Shirt,8,27.82,222.56,CUST-0127
ORD-01187,2025-05-03,APAC,Mobile,Clothing,Jeans,8,67.42,539.36,CUST-0124
ORD-01188,2025-01-04,NA,Online,Sports,Dumbbells,7,76.95,538.65,CUST-0093
ORD-01189,2025-05-29,EU,Mobile,Home,Coffee Maker,9,79.61,716.49,CUST-0113
ORD-01190,2025-04-12,APAC,Online,Books,Biography,1,27.42,27.42,CUST-0051
ORD-01191,2025-10-11,EU,Online,Clothing,Jacket,3,133.27,399.81,CUST-0063
ORD-01192,2025-01-11,EU,In-Store,Electronics,Headphones,5,202.18,1010.90,CUST-0213
ORD-01193,2025-05-03,APAC,Mobile,Electronics,Smartphone,4,800.29,3201.16,CUST-0095
ORD-01194,2025-12-31,NA,Online,Clothing,Dress,10,122.59,1225.90,CUST-0017
ORD-01195,2025-12-22,APAC,Mobile,Clothing,Jeans,4,65.63,262.52,CUST-0096
ORD-01196,2025-10-28,APAC,Online,Sports,Dumbbells,1,91.71,91.71,CUST-0049
ORD-01197,2025-05-24,EU,Mobile,Home,Vacuum,1,228.54,228.54,CUST-0224
ORD-01198,2025-08-29,NA,Online,Books,Textbook,4,90.80,363.20,CUST-0203
ORD-01199,2025-09-23,EU,In-Store,Books,Textbook,9,81.79,736.11,CUST-0119
ORD-01200,2025-09-11,APAC,Mobile,Home,Lamp,8,47.91,383.28,CUST-0122
ORD-01201,2025-04-14,EU,In-Store,Sports,Tennis Racket,1,109.46,109.46,CUST-0116
ORD-01202,2025-10-20,APAC,In-Store,Clothing,Jacket,7,156.33,1094.31,CUST-0041
ORD-01203,2025-06-01,APAC,Online,Books,Fiction Novel,3,19.36,58.08,CUST-0114
ORD-01204,2025-06-22,LATAM,In-Store,Books,Fiction Novel,8,18.07,144.56,CUST-0110
ORD-01205,2025-06-12,LATAM,Online,Sports,Bicycle,6,709.38,4256.28,CUST-0070
ORD-01206,2025-02-08,NA,In-Store,Clothing,Sneakers,4,88.32,353.28,CUST-0092
ORD-01207,2025-05-22,EU,Online,Books,Children's Book,9,15.65,140.85,CUST-0238
ORD-01208,2025-04-13,EU,Mobile,Electronics,Laptop,6,1033.78,6202.68,CUST-0086
ORD-01209,2025-12-16,APAC,Online,Home,Bed Linen,5,80.52,402.60,CUST-0217
ORD-01210,2025-01-05,APAC,In-Store,Books,Cookbook,9,33.71,303.39,CUST-0198
ORD-01211,2025-12-02,LATAM,Mobile,Home,Cookware Set,7,175.45,1228.15,CUST-0004
ORD-01212,2025-04-18,EU,Mobile,Books,Cookbook,7,27.55,192.85,CUST-0122
ORD-01213,2025-08-25,NA,In-Store,Books,Children's Book,8,16.00,128.00,CUST-0088
ORD-01214,2025-08-19,NA,In-Store,Clothing,Sneakers,7,86.72,607.04,CUST-0219
ORD-01215,2025-01-05,APAC,In-Store,Clothing,Dress,3,103.58,310.74,CUST-0128
ORD-01216,2025-07-26,APAC,In-Store,Clothing,Sneakers,7,100.29,702.03,CUST-0196
ORD-01217,2025-03-13,APAC,Mobile,Books,Fiction Novel,10,19.54,195.40,CUST-0040
ORD-01218,2025-07-15,LATAM,Online,Books,Children's Book,10,16.65,166.50,CUST-0053
ORD-01219,2025-06-18,LATAM,Mobile,Books,Textbook,4,84.36,337.44,CUST-0146
ORD-01220,2025-10-11,NA,Mobile,Home,Coffee Maker,3,79.32,237.96,CUST-0046
ORD-01221,2025-02-05,LATAM,In-Store,Books,Textbook,1,77.01,77.01,CUST-0234
ORD-01222,2025-02-05,NA,In-Store,Clothing,Jeans,5,68.11,340.55,CUST-0117
ORD-01223,2025-07-30,EU,Online,Books,Fiction Novel,3,17.06,51.18,CUST-0101
ORD-01224,2025-02-05,EU,Online,Clothing,Dress,7,109.28,764.96,CUST-0100
ORD-01225,2025-12-07,EU,Mobile,Clothing,Jacket,7,153.35,1073.45,CUST-0122
ORD-01226,2025-12-17,APAC,Online,Books,Biography,10,21.86,218.60,CUST-0118
ORD-01227,2025-07-24,EU,Mobile,Electronics,Headphones,8,156.45,1251.60,CUST-0155
ORD-01228,2025-10-22,NA,In-Store,Home,Lamp,8,44.46,355.68,CUST-0011
ORD-01229,2025-03-31,EU,Online,Sports,Running Shoes,5,125.75,628.75,CUST-0107
ORD-01230,2025-12-04,NA,In-Store,Books,Textbook,8,82.06,656.48,CUST-0047
ORD-01231,2025-11-18,APAC,Mobile,Electronics,Headphones,3,167.78,503.34,CUST-0138
ORD-01232,2025-10-11,APAC,Online,Electronics,Headphones,8,175.21,1401.68,CUST-0032
ORD-01233,2025-03-26,EU,Mobile,Electronics,Smartwatch,6,311.37,1868.22,CUST-0065
ORD-01234,2025-12-22,LATAM,In-Store,Electronics,Tablet,1,435.98,435.98,CUST-0173
ORD-01235,2025-01-06,NA,Mobile,Home,Cookware Set,4,155.04,620.16,CUST-0065
ORD-01236,2025-02-04,EU,Mobile,Clothing,Jacket,8,139.36,1114.88,CUST-0022
ORD-01237,2025-03-24,NA,Mobile,Sports,Dumbbells,8,93.17,745.36,CUST-0044
ORD-01238,2025-07-20,NA,Mobile,Electronics,Headphones,5,159.70,798.50,CUST-0044
ORD-01239,2025-04-02,NA,Mobile,Electronics,Smartphone,3,834.87,2504.61,CUST-0056
ORD-01240,2025-11-22,NA,In-Store,Books,Cookbook,8,31.77,254.16,CUST-0208
ORD-01241,2025-01-25,LATAM,Online,Home,Cookware Set,1,164.71,164.71,CUST-0198
ORD-01242,2025-01-09,NA,Online,Clothing,Jacket,4,127.40,509.60,CUST-0108
ORD-01243,2025-02-19,EU,Mobile,Home,Vacuum,2,201.56,403.12,CUST-0205
ORD-01244,2025-06-17,EU,Mobile,Clothing,T-Shirt,7,25.09,175.63,CUST-0083
ORD-01245,2025-03-03,EU,Online,Clothing,Dress,7,124.48,871.36,CUST-0060
ORD-01246,2025-12-01,NA,In-Store,Home,Bed Linen,3,64.09,192.27,CUST-0081
ORD-01247,2025-05-23,APAC,Online,Clothing,Sneakers,4,82.63,330.52,CUST-0167
ORD-01248,2025-11-03,NA,Mobile,Electronics,Headphones,7,169.28,1184.96,CUST-0128
ORD-01249,2025-02-18,APAC,Mobile,Books,Children's Book,3,13.88,41.64,CUST-0154
ORD-01250,2025-12-19,LATAM,Online,Sports,Dumbbells,6,76.72,460.32,CUST-0082
ORD-01251,2025-08-18,EU,Mobile,Home,Coffee Maker,10,101.13,1011.30,CUST-0098
ORD-01252,2025-03-05,EU,Mobile,Books,Fiction Novel,4,15.41,61.64,CUST-0080
ORD-01253,2025-03-12,LATAM,In-Store,Sports,Dumbbells,10,74.27,742.70,CUST-0096
ORD-01254,2025-01-20,LATAM,Mobile,Clothing,Jeans,7,59.24,414.68,CUST-0061
ORD-01255,2025-01-21,LATAM,Mobile,Home,Vacuum,5,207.96,1039.80,CUST-0134
ORD-01256,2025-06-19,EU,Online,Home,Coffee Maker,4,99.37,397.48,CUST-0088
ORD-01257,2025-12-23,EU,Mobile,Books,Fiction Novel,4,19.63,78.52,CUST-0185
ORD-01258,2025-11-19,NA,In-Store,Sports,Tennis Racket,6,108.61,651.66,CUST-0002
ORD-01259,2025-03-14,EU,Online,Electronics,Headphones,1,187.26,187.26,CUST-0241
ORD-01260,2025-04-15,NA,In-Store,Electronics,Headphones,10,182.64,1826.40,CUST-0061
ORD-01261,2025-05-06,EU,Mobile,Sports,Running Shoes,3,138.65,415.95,CUST-0109
ORD-01262,2025-11-22,APAC,In-Store,Clothing,Jacket,5,143.21,716.05,CUST-0052
ORD-01263,2025-08-30,LATAM,Mobile,Electronics,Smartphone,7,818.82,5731.74,CUST-0113
ORD-01264,2025-09-04,LATAM,In-Store,Books,Textbook,3,93.15,279.45,CUST-0006
ORD-01265,2025-10-11,EU,In-Store,Electronics,Smartphone,10,859.49,8594.90,CUST-0187
ORD-01266,2025-07-12,LATAM,Online,Sports,Bicycle,5,640.95,3204.75,CUST-0144
ORD-01267,2025-04-08,NA,Mobile,Home,Vacuum,8,199.92,1599.36,CUST-0002
ORD-01268,2025-07-22,APAC,In-Store,Home,Cookware Set,7,180.43,1263.01,CUST-0249
ORD-01269,2025-01-20,NA,In-Store,Sports,Running Shoes,10,113.28,1132.80,CUST-0236
ORD-01270,2025-05-11,APAC,Mobile,Books,Cookbook,4,32.37,129.48,CUST-0198
ORD-01271,2025-08-06,EU,Online,Sports,Running Shoes,1,135.89,135.89,CUST-0189
ORD-01272,2025-12-13,EU,In-Store,Sports,Yoga Mat,6,41.57,249.42,CUST-0008
ORD-01273,2025-11-05,EU,Online,Books,Textbook,3,78.73,236.19,CUST-0149
ORD-01274,2025-10-28,NA,Mobile,Electronics,Laptop,7,1163.16,8142.12,CUST-0250
ORD-01275,2025-05-10,APAC,Mobile,Clothing,Sneakers,3,104.40,313.20,CUST-0178
ORD-01276,2025-07-30,NA,Online,Books,Textbook,10,80.10,801.00,CUST-0193
ORD-01277,2025-04-18,LATAM,Mobile,Books,Biography,3,22.34,67.02,CUST-0239
ORD-01278,2025-01-01,NA,Mobile,Home,Coffee Maker,3,98.54,295.62,CUST-0025
ORD-01279,2025-08-09,EU,In-Store,Sports,Tennis Racket,7,125.56,878.92,CUST-0044
ORD-01280,2025-09-15,NA,In-Store,Clothing,Jeans,4,64.74,258.96,CUST-0243
ORD-01281,2025-04-04,EU,In-Store,Books,Cookbook,3,27.31,81.93,CUST-0208
ORD-01282,2025-11-22,NA,In-Store,Sports,Bicycle,10,573.79,5737.90,CUST-0043
ORD-01283,2025-06-25,EU,In-Store,Electronics,Tablet,2,466.51,933.02,CUST-0008
ORD-01284,2025-01-04,NA,Online,Sports,Yoga Mat,1,34.73,34.73,CUST-0171
ORD-01285,2025-09-24,APAC,In-Store,Clothing,Dress,1,105.90,105.90,CUST-0247
ORD-01286,2025-07-09,APAC,In-Store,Sports,Running Shoes,10,127.25,1272.50,CUST-0175
ORD-01287,2025-01-30,APAC,In-Store,Clothing,Jacket,7,134.89,944.23,CUST-0250
ORD-01288,2025-07-25,EU,Online,Electronics,Laptop,8,1333.39,10667.12,CUST-0186
ORD-01289,2025-12-25,EU,In-Store,Books,Fiction Novel,9,16.81,151.29,CUST-0193
ORD-01290,2025-12-05,NA,Mobile,Sports,Tennis Racket,8,120.54,964.32,CUST-0049
ORD-01291,2025-06-16,LATAM,Online,Home,Coffee Maker,6,100.08,600.48,CUST-0174
ORD-01292,2025-02-11,LATAM,In-Store,Books,Textbook,7,91.10,637.70,CUST-0090
ORD-01293,2025-12-31,NA,Online,Electronics,Tablet,5,516.08,2580.40,CUST-0037
ORD-01294,2025-10-08,LATAM,Online,Sports,Yoga Mat,5,43.99,219.95,CUST-0224
ORD-01295,2025-05-04,EU,Online,Sports,Yoga Mat,8,41.95,335.60,CUST-0063
ORD-01296,2025-01-15,APAC,In-Store,Electronics,Laptop,7,1377.61,9643.27,CUST-0042
ORD-01297,2025-12-10,EU,Mobile,Home,Vacuum,5,230.95,1154.75,CUST-0032
ORD-01298,2025-10-22,NA,Mobile,Sports,Yoga Mat,6,44.46,266.76,CUST-0197
ORD-01299,2025-10-15,LATAM,Online,Home,Cookware Set,7,167.39,1171.73,CUST-0248
ORD-01300,2025-02-27,APAC,Mobile,Clothing,Jacket,2,131.22,262.44,CUST-0023
ORD-01301,2025-03-07,APAC,In-Store,Books,Cookbook,2,30.66,61.32,CUST-0219
ORD-01302,2025-10-02,LATAM,In-Store,Books,Fiction Novel,5,15.63,78.15,CUST-0049
ORD-01303,2025-11-05,EU,Online,Home,Bed Linen,3,75.44,226.32,CUST-0152
ORD-01304,2025-06-11,APAC,Online,Sports,Yoga Mat,9,44.23,398.07,CUST-0038
ORD-01305,2025-03-16,NA,Mobile,Sports,Bicycle,3,669.79,2009.37,CUST-0192
ORD-01306,2025-03-05,LATAM,Mobile,Home,Bed Linen,9,86.03,774.27,CUST-0071
ORD-01307,2025-07-12,APAC,Online,Clothing,Sneakers,5,100.82,504.10,CUST-0016
ORD-01308,2025-04-02,LATAM,Mobile,Clothing,Jeans,1,73.25,73.25,CUST-0220
ORD-01309,2025-10-08,APAC,In-Store,Sports,Running Shoes,3,149.15,447.45,CUST-0101
ORD-01310,2025-09-28,APAC,In-Store,Sports,Running Shoes,7,125.75,880.25,CUST-0187
ORD-01311,2025-06-15,NA,Mobile,Clothing,Dress,7,96.71,676.97,CUST-0193
ORD-01312,2025-08-15,LATAM,In-Store,Home,Cookware Set,3,163.70,491.10,CUST-0179
ORD-01313,2025-04-11,NA,In-Store,Clothing,Jeans,4,70.93,283.72,CUST-0189
ORD-01314,2025-08-07,EU,Online,Books,Fiction Novel,3,17.33,51.99,CUST-0174
ORD-01315,2025-01-27,APAC,Mobile,Electronics,Smartphone,8,768.31,6146.48,CUST-0031
ORD-01316,2025-03-02,LATAM,In-Store,Sports,Dumbbells,7,78.50,549.50,CUST-0062
ORD-01317,2025-07-12,NA,In-Store,Home,Lamp,3,47.06,141.18,CUST-0199
ORD-01318,2025-03-03,NA,Online,Sports,Running Shoes,8,124.83,998.64,CUST-0030
ORD-01319,2025-10-21,LATAM,In-Store,Sports,Tennis Racket,4,102.83,411.32,CUST-0147
ORD-01320,2025-11-27,LATAM,In-Store,Electronics,Smartwatch,3,308.86,926.58,CUST-0180
ORD-01321,2025-10-03,LATAM,Mobile,Books,Cookbook,2,28.43,56.86,CUST-0048
ORD-01322,2025-09-29,NA,Mobile,Electronics,Tablet,9,547.62,4928.58,CUST-0126
ORD-01323,2025-04-17,NA,Online,Books,Children's Book,2,16.14,32.28,CUST-0248
ORD-01324,2025-06-10,NA,Online,Books,Cookbook,1,30.49,30.49,CUST-0032
ORD-01325,2025-05-12,NA,Online,Books,Cookbook,3,26.29,78.87,CUST-0218
ORD-01326,2025-10-06,LATAM,Mobile,Electronics,Smartwatch,5,306.90,1534.50,CUST-0044
ORD-01327,2025-09-23,APAC,Mobile,Electronics,Headphones,5,155.49,777.45,CUST-0232
ORD-01328,2025-12-22,APAC,Mobile,Books,Textbook,3,86.97,260.91,CUST-0081
ORD-01329,2025-12-06,NA,Online,Books,Children's Book,4,15.85,63.40,CUST-0210
ORD-01330,2025-04-21,EU,Mobile,Electronics,Headphones,3,169.18,507.54,CUST-0246
ORD-01331,2025-03-07,LATAM,Online,Books,Cookbook,10,28.73,287.30,CUST-0187
ORD-01332,2025-03-25,LATAM,Online,Books,Biography,5,23.15,115.75,CUST-0103
ORD-01333,2025-02-06,APAC,Mobile,Home,Cookware Set,3,161.72,485.16,CUST-0162
ORD-01334,2025-09-19,EU,In-Store,Clothing,Jacket,10,146.61,1466.10,CUST-0155
ORD-01335,2025-11-06,NA,In-Store,Clothing,Jacket,7,134.92,944.44,CUST-0064
ORD-01336,2025-07-28,APAC,Mobile,Electronics,Smartwatch,2,337.66,675.32,CUST-0017
ORD-01337,2025-03-16,EU,In-Store,Electronics,Smartphone,6,920.91,5525.46,CUST-0223
ORD-01338,2025-04-24,NA,Online,Electronics,Laptop,7,1372.61,9608.27,CUST-0097
ORD-01339,2025-09-08,APAC,Mobile,Clothing,Dress,5,112.93,564.65,CUST-0025
ORD-01340,2025-02-20,NA,Online,Books,Biography,9,22.35,201.15,CUST-0230
ORD-01341,2025-12-14,LATAM,In-Store,Home,Cookware Set,3,152.57,457.71,CUST-0248
ORD-01342,2025-09-20,EU,Mobile,Books,Cookbook,5,25.59,127.95,CUST-0183
ORD-01343,2025-05-17,APAC,Mobile,Clothing,Jeans,7,66.32,464.24,CUST-0014
ORD-01344,2025-04-04,APAC,In-Store,Clothing,Dress,7,116.82,817.74,CUST-0113
ORD-01345,2025-09-24,EU,In-Store,Books,Biography,5,27.26,136.30,CUST-0242
ORD-01346,2025-02-16,NA,Online,Electronics,Smartphone,7,919.00,6433.00,CUST-0163
ORD-01347,2025-02-13,APAC,Mobile,Clothing,T-Shirt,3,25.56,76.68,CUST-0191
ORD-01348,2025-03-11,LATAM,Mobile,Sports,Yoga Mat,7,42.12,294.84,CUST-0123
ORD-01349,2025-04-08,NA,Mobile,Books,Fiction Novel,7,15.38,107.66,CUST-0234
ORD-01350,2025-12-05,NA,Mobile,Sports,Tennis Racket,6,110.79,664.74,CUST-0244
ORD-01351,2025-03-31,APAC,Online,Sports,Dumbbells,9,95.30,857.70,CUST-0020
ORD-01352,2025-07-14,APAC,Online,Books,Biography,1,23.44,23.44,CUST-0044
ORD-01353,2025-03-02,APAC,In-Store,Home,Vacuum,9,243.15,2188.35,CUST-0075
ORD-01354,2025-11-20,LATAM,Online,Home,Bed Linen,4,63.80,255.20,CUST-0146
ORD-01355,2025-11-13,LATAM,Online,Home,Lamp,1,50.88,50.88,CUST-0218
ORD-01356,2025-06-02,NA,Online,Home,Coffee Maker,10,88.93,889.30,CUST-0091
ORD-01357,2025-02-21,LATAM,Online,Home,Vacuum,7,210.40,1472.80,CUST-0111
ORD-01358,2025-07-30,LATAM,Online,Electronics,Smartwatch,9,358.26,3224.34,CUST-0032
ORD-01359,2025-07-11,APAC,In-Store,Clothing,Jacket,4,138.77,555.08,CUST-0077
ORD-01360,2025-08-13,LATAM,Online,Clothing,Dress,5,97.09,485.45,CUST-0169
ORD-01361,2025-12-30,NA,Online,Clothing,Jacket,7,119.24,834.68,CUST-0051
ORD-01362,2025-06-19,NA,Online,Home,Coffee Maker,3,87.15,261.45,CUST-0231
ORD-01363,2025-09-08,LATAM,Mobile,Clothing,Sneakers,5,84.14,420.70,CUST-0141
ORD-01364,2025-07-19,NA,Online,Clothing,Jacket,7,140.08,980.56,CUST-0034
ORD-01365,2025-01-07,EU,Online,Electronics,Headphones,3,171.58,514.74,CUST-0197
ORD-01366,2025-08-11,APAC,In-Store,Home,Cookware Set,10,171.40,1714.00,CUST-0123
ORD-01367,2025-03-20,EU,Online,Sports,Yoga Mat,7,36.97,258.79,CUST-0187
ORD-01368,2025-05-07,LATAM,Online,Home,Coffee Maker,5,103.34,516.70,CUST-0171
ORD-01369,2025-04-07,EU,Online,Sports,Yoga Mat,9,41.33,371.97,CUST-0219
ORD-01370,2025-04-09,EU,In-Store,Electronics,Headphones,7,155.07,1085.49,CUST-0238
ORD-01371,2025-01-27,LATAM,Mobile,Electronics,Smartwatch,4,280.73,1122.92,CUST-0098
ORD-01372,2025-09-03,LATAM,Mobile,Home,Vacuum,4,209.19,836.76,CUST-0016
ORD-01373,2025-05-24,APAC,Mobile,Electronics,Smartphone,2,791.16,1582.32,CUST-0242
ORD-01374,2025-04-04,NA,Online,Sports,Dumbbells,6,95.08,570.48,CUST-0011
ORD-01375,2025-11-07,LATAM,Online,Home,Vacuum,5,218.16,1090.80,CUST-0026
ORD-01376,2025-02-27,NA,Mobile,Home,Cookware Set,6,152.05,912.30,CUST-0025
ORD-01377,2025-07-05,APAC,Online,Books,Cookbook,6,28.75,172.50,CUST-0191
ORD-01378,2025-02-24,NA,Online,Home,Vacuum,10,212.35,2123.50,CUST-0034
ORD-01379,2025-02-20,APAC,In-Store,Books,Cookbook,4,31.84,127.36,CUST-0020
ORD-01380,2025-01-23,EU,In-Store,Sports,Dumbbells,9,90.63,815.67,CUST-0033
ORD-01381,2025-07-07,NA,In-Store,Books,Biography,9,27.42,246.78,CUST-0115
ORD-01382,2025-09-15,NA,Online,Electronics,Tablet,7,503.56,3524.92,CUST-0203
ORD-01383,2025-10-17,EU,Mobile,Books,Biography,3,22.49,67.47,CUST-0016
ORD-01384,2025-02-08,LATAM,Mobile,Sports,Bicycle,9,722.20,6499.80,CUST-0043
ORD-01385,2025-05-20,EU,Online,Sports,Tennis Racket,7,116.43,815.01,CUST-0053
ORD-01386,2025-01-05,LATAM,Mobile,Clothing,Dress,4,113.04,452.16,CUST-0226
ORD-01387,2025-06-01,APAC,Mobile,Books,Biography,5,26.54,132.70,CUST-0182
ORD-01388,2025-05-02,NA,Mobile,Electronics,Headphones,4,155.46,621.84,CUST-0075
ORD-01389,2025-01-27,EU,Online,Clothing,Jacket,3,130.36,391.08,CUST-0165
ORD-01390,2025-11-20,APAC,In-Store,Books,Fiction Novel,1,18.80,18.80,CUST-0155
ORD-01391,2025-07-29,APAC,In-Store,Electronics,Smartwatch,5,341.32,1706.60,CUST-0230
ORD-01392,2025-05-24,APAC,Online,Electronics,Laptop,6,1098.94,6593.64,CUST-0046
ORD-01393,2025-12-19,APAC,Mobile,Books,Children's Book,2,16.00,32.00,CUST-0098
ORD-01394,2025-04-23,APAC,Online,Books,Children's Book,4,16.43,65.72,CUST-0084
ORD-01395,2025-08-11,EU,In-Store,Books,Textbook,3,83.62,250.86,CUST-0095
ORD-01396,2025-04-01,LATAM,Mobile,Electronics,Tablet,3,493.91,1481.73,CUST-0049
ORD-01397,2025-04-01,LATAM,Mobile,Clothing,Jacket,1,132.03,132.03,CUST-0210
ORD-01398,2025-08-07,LATAM,Mobile,Books,Cookbook,2,26.79,53.58,CUST-0063
ORD-01399,2025-01-07,NA,In-Store,Sports,Yoga Mat,9,35.65,320.85,CUST-0155
ORD-01400,2025-11-26,NA,Online,Sports,Yoga Mat,2,43.92,87.84,CUST-0240
ORD-01401,2025-11-18,NA,Online,Clothing,T-Shirt,5,22.32,111.60,CUST-0154
ORD-01402,2025-02-13,EU,In-Store,Electronics,Smartwatch,6,353.86,2123.16,CUST-0052
ORD-01403,2025-09-03,EU,Online,Books,Textbook,3,80.09,240.27,CUST-0040
ORD-01404,2025-01-23,APAC,Online,Books,Biography,9,21.29,191.61,CUST-0027
ORD-01405,2025-04-25,EU,In-Store,Books,Textbook,3,72.28,216.84,CUST-0007
ORD-01406,2025-04-26,LATAM,Mobile,Sports,Dumbbells,6,88.96,533.76,CUST-0236
